INPUT:url	INPUT:title	INPUT:text	GOLDEN:res
https://nplus1.ru/news/2019/11/16/emergence-of-protobiological-chemical-systems	На гранулах пирита выросли кристаллы из первичного бульона	Группа американских и японских ученых установила, что химические экосистемы могут эволюционировать при наличии ресурса исходных реагентов. Авторы новой работы смешали раствор простых органических веществ, неорганических солей и источника химической энергии (АТФ или персульфата аммония) с порошком пирита, перемешивали пару дней, а затем перенесли часть в сосуд с новой порцией исходного раствора с пиритом и последовательно переносили сорок раз. На 12 поколении концентрации органических веществ и производного АТФ начали снижаться, а на кристаллах пирита образовывались фрактальные рисунки. Результаты исследования опубликованы в открытом доступе в журнале Life. Согласно одной из теорий возникновения жизни, развитие необходимых сложных веществ на Земле произошло благодаря эволюции химических экосиситем, которые накапливались на поверхности минералов и состояли из молекул, способных катализировать реакции образования друг друга. Одна из моделей возникновения таких систем основана на предположении о том, что органические молекулы адсорбировались на железисто-серных минералах и «росли» в окружении источников атомов углерода. Однажды обогащенные важнейшими молекулами, взаимно-катализируемые системы развивались и распространялись по поверхности минералов, используя потоки веществ и энергии из окружающей их среды для формирования всех нужных компонентов. Лена Винсент (Lena Vincent) с коллегами из Висконского университета в Мадисоне смешали вещества, вероятно существовавшие в добиотический период, с порошком распространенного в то время пирита и исследовали эволюцию раствора, добавляя новые порции компонентов к веществам, которые синтезировались в предыдущем поколении. Раствор с порошком пирита оставляли на пару дней, затем перенесли смесь в сосуд с новым раствором пирита и опять оставили на два-три дня. Через каждые шесть поколений авторы определяли рН, концентрации образующихся веществ и ортофосфата — производного молекулы АТФ, которую добавили в раствор в качестве источника химической энергии. Исходный бульон содержал аминокислоты, органические кислоты, соли переходных металлов, некоторые неорганические соли, азотистые основания, сахара, кофакторы и некоторые другие соединения. Чтобы убедиться, что изменения в растворе протекают благодаря последовательному переносу в сосуды с новыми растворами, а не в результате старения или попадания веществ из окружающей среды, исследователи сравнивали результаты с контрольными образцами. В десяти независимых сериях эксперимента авторы обнаружили значительное снижение концентрации ортофосфата в поколениях шесть, 12 и 18 по сравнению с контрольными растворами. Исследователи предполагают, что это произошло либо из-за осаждения или адсорбции на пирите, либо из-за перехода во вторичные неорганические анионы или фосфорилированные органические соединения. Содержание органических соединений, которые поглощают электромагнитное излучение в УФ и видимой области, начало снижаться в 12 поколении. Авторы утверждают, что эти соединения покидали раствор аналогично ортофосфату. На изображениях сканирующего электронного микроскопа гранул порошка пирита исследователи заметили фрактальный рисунок, который на гранулах контрольного образа встречался редко. В результате дополнительных экспериментов авторы убедились, что для образования рисунка необходимо наличие в растворе как неорганических солей, так и органических веществ и АТФ. По словам авторов, это указывает на наличие органического слоя на поверхности пирита, который позволяет образовываться кристаллическим структурам. Авторы заметили систематические изменения в течение циклов переноса и продолжительный цикл спада и повышения концентраций свободного ортофосфата и органических соединений, который указывает на возможность возникновения динамически поддерживаемой самораспространяющейся химической экосистемы. По их словам, модификация использованного метода изучения эволюции химических экосистем с пиритом путем варьирования начальных компонентов и концентраций поможет ученым лучше понять возникновение условий для развития жизни. Ранее британским ученым удалось из воды, сероводорода, тиоацетата, коротких нитрилов и окислителя получить пептиды в мягких условиях ранней Земли. Полипептидная цепь наращивалась в результате цикла последовательных реакций тиолиза, гидролиза и окисления. Алина Кротова 	science
https://up74.ru/articles/news/115303/	Банк ПСБ запустил «Онлайн-вклад» с доходностью до 6,45% годовых	" ПСБ запустил новый «Онлайн-вклад» — депозит с повышенными ставками, предназначенный для новых клиентов ПСБ и тех, кто еще не открывал в банке вклад онлайн. Новый вклад на срок от 4-х месяцев до 2-х лет доступен в интернет-банке или мобильном приложении ПСБ.Максимальная доходность по «Онлайн-вкладу» составляет 6,45% годовых – такая ставка действует при размещении от 100 тыс. рублей на срок 2 года. Вклад пополняемый в первые 30 дней с даты открытия и автоматически пролонгируется не более 3-х раз на условиях вклада ""Моя выгода"", действующих на дату пролонгации вклада.Банк ПСБ предлагает широкую линейку вкладов для физлиц. По базовым вкладам ПСБ «Моя выгода», «Моя копилка», «Мои возможности» вкладчик может получить доход до 6,25% годовых. Также в сберегательную линейку входит промо накопительный счет «Акцент на процент», который позволяет свободно вносить и снимать средства без ограничения по сумме и сроку, при этом чем больше минимальный остаток по счету и сумма покупок по картам ПСБ, тем больший доход можно получить до 7,5% годовых. Подробная информация на сайте psbank.ru "	economy
https://www.interfax.ru/moscow/684011	В Москве пройдет фестиваль японского кино	"Москва. 13 ноября. INTERFAX.RU - Во вторник, 19 ноября, в Москве откроется Фестиваль японского кино. Как сообщили ""Интерфаксу"" в посольстве Японии, он продлится до 1 декабря и станет уже 53-м Фестивалем японского кино в РФ. Первый прошел в 1963 году. Проведение Фестиваля запланировано в кинотеатрах ""КАРО 11 Октябрь"" и ""КАРО 7 Атриум"", отметили в посольстве Откроет кинофорум мюзикл-комедия ""Потанцуй со мной"". В программе представлены ленты разных жанров, в частности, комедия ""Переезд по-самурайски"", детективы ""Отель ""Маскарад"" и ""Судьба"", документальная биография знаменитой пианистки ""Фудзико"" и другие ленты. В день открытия Фестиваля, во вторник, 19 ноября, в 12:30 в центральном офисе агентства ""Интерфакс"" (улица 1-я Тверская-Ямская, д.2 ) состоится посвященная ему пресс-конференция.. В пресс-конференции примут участие полномочный министр посольства Японии Тосио Ямамото, директор московского офиса ""Джапан фаундэйшн"" Масакадзу Такахаши, а также гости Фестиваля - исполнительный продюсер, генеральный директор ALTAMIRA PICTURES Сёдзи Масуи и продюсер Такао Цутимото. Аккредитация по телефону: +7 (495) 223-66-99 или на сайте www.interfax.ru/presscenter Аккредитация завершается за час до начала мероприятия. "	entertainment
https://theins.ru/news/188070	«Аэрофлот» сократил расходы на PR в два раза — The Bell	Авиакомпания «Аэрофлот» в 2019 году вдвое сократила бюджет на PR, пишет The Bell со ссылкой на данные госзакупок. Информацию об этом также подтвердил источник издания. По данным The Bell, за девять месяцев этого года компания заключила контракты на продвижение в СМИ и социальных сетях на 491 млн рублей (за аналогичный период прошлого года — 921 млн). По словам источника, «Аэрофлот» сократил и рекламный бюджет, что связано с «ухудшением ситуации на рынке авиаперевозок и беспрецедентным ростом стоимости топлива — на 36% только в 2018 году». Напомним, «Аэрофлот» подвергся критике в соцсетях после того, как исключил из бонусной программы пассажира, который нелегально провез своего кота Виктора в салоне самолета. 	economy
https://inforesist.org/danilko-na-fone-problem-so-zdorovem-predstavil-novyj-hit-i-vspomnil-o-kryme/	Данилко на фоне проблем со здоровьем представил новый хит и вспомнил о Крыме	Во вторник, 12 ноября, известный украинский артист Андрей Данилко в образе Верки Сердючки на «Вечере премьер с Катериной Осадчей» во Дворце «Украина» представил после шестилетнего перерыва новую песню «Make your raine champagne» («Сделай дождь из шампанского»). Во время презентации композиции он со сцены вспомнил о Крыме, сообщает «КП». Специально для нового номера артист облачился в концертный костюм, в котором выступал на «Евровидении» в 2007-м году. Интересно, что для выступления Данилко пришлось забирать наряд из музея в Стокгольме, где он находился все это время.  Осадчая решила пошутить по этому поводу: «Ты что, его украла оттуда?» Также Данилко в образе Сердючки исполнил специально для Кати Осадчей кавер хита российского певца Тимы Белорусских – «Незабудка». Данилко в образе Сердючки на «Вечере премьер с Екатериной Осадчей» (instagram.com/dyadya_jora) Примечательно, что на днях во время съемок шоу «Привет, 20-е!» на канале «Украина» Данилко почувствовал себя нехорошо. В СМИ тут же стали писать о проблемах с сердцем, но позже представители артиста в программе «Зірковий шлях» пояснили, что  у шоумена был приступ невралгии. Во время выступления он почувствовал боль в спине, но после введения обезболивающего продолжил участие в съемках. Сейчас здоровью Данилко ничего не угрожает. 	entertainment
https://realnoevremya.ru/news/158014-uchenye-nashli-novyy-sposob-lecheniya-alkogolnogo-porazheniya-pecheni	Ученые нашли новый способ лечения алкогольного поражения печени	Ученые из Калифорнийского университета нашли и испытали на мышах новый способ лечения вызванного употреблением спиртного поражения печени. Известно, что три четверти пациентов с алкогольным поражением печени умирают в течение трех месяцев. Это связано с тем , что этанол помимо всего прочего способствует размножению устойчивых к антибиотикам бактерий Enterococcus faecalis, которые выделяют токсин цитолизин, разрушающий мембраны клеток печени. Для борьбы с этими бактериями ученые использовали четыре вида бактериофагов — вирусов, избирательно поражающих бактериальные клетки. Благодаря ним Enterococcus faecalis прекратили выработку цитолизина и остановили разрушение печени. По мнению ученых, если испытания нового способа лечения окажутся успешными, то будут спасены тысячи пациентов, которым пока можно помочь только пересадкой печени, сообщается в журнале Nature. Ранее Роспотребнадзор рекомендовал снизить потребление красного мяса, а также отказаться от сигарет и алкоголя, чтобы снизить вероятность возникновения рака. 	science
https://realnoevremya.ru/news/157813-prezident-litvy-pomiloval-dvuh-rossiyan-osuzhdennyh-za-shpionazh	Президент Литвы помиловал двух россиян, осужденных за шпионаж	Президент Литвы Гитанас Науседа помиловал осужденных за шпионаж российских граждан Николая Филипченко и Сергея Моисеенко. Оба освобождены от отбывания остатка срока наказания, пишет «РИА Новости». Филипченко был задержан в Литве во время поездки через республику из Калининградской области в Белоруссию. Прокуратура считает, что он действовал в составе организованной группы, которая провела несколько встреч с жителями Литвы с целью завербовать их для шпионажа. В августе 2017 года суд приговорил Филипченко к 10 годам тюрьмы. Что касается Моисеенко, то в 2014 году правоохранительные органы Литвы обвинили его и литовского гражданина Пущина в шпионаже. Последний якобы собирал в интересах российской разведки секретную информацию о литовской армии, действиях воздушной миссии НАТО и военных учениях, а затем якобы передавал ее Моисеенко. Также Моисеенко обвинили в незаконном хранении оружия и взрывчатых веществ. В феврале 2017 года его приговорили к 10,5 года заключения. 	society
https://ilenta.com/news/smartphone/news_26630.html	Redmi K30 представят во второй половине декабря, а продажи начнутся в январе	Несколько дней назад появилась информация, что запуск Redmi K30 перенесен на следующий год. Новый же источник опровергает эти утверждения. Инсайдер отмечает, что смартфоны линейки Redmi K30 будут представлены на третьей или четвертой неделе декабря текущего года. А вот их продажи могут и правда начаться только в начале января. Стоит также отметить, что 26 ноября компания MediaTek представит однокристальную платформу MT6885, включающую модем 5G. Именно ее и пророчат Redmi K30. Так вот, в день анонса чипа, якобы, компании Redmi и MediaTek сделают совместное заявление касаемо первых устройств на базе MT6885. Результаты конкурса будут опубликованы 20 октября в нашей группе в Facebook ► https://facebook.com/ilenta.news/и канале в Telegram ► https://t.me/iLentacom.  Просьба участникам открыть доступ к своим страницам, чтобы мы смогли проверить выполнение условий. Инструкция, как это сделать — http://bit.ly/2yaeODz. Всем удачи! ;) Репосты видео приветствуются;) 	technology
https://nplus1.ru/news/2020/05/15/blind-stimulation	Стимуляция зрительной коры заставила слепых видеть буквы	Американским ученым удалось добиться появления сложных зрительных образов через глубокую стимуляцию зрительной коры. Для этого они динамически меняли силу тока и продолжительность стимуляции близко расположенных электродов так, чтобы они складывались в буквы. Методику опробовали на зрячих и незрячих пациентах с вживленными в затылочную долю электродами: и те, и другие смогли распознать и нарисовать буквы на сенсорном экране. Статья опубликована в журнале Cell.	science
https://rg.ru/2020/05/15/v-gidrometcentre-iskliuchili-rezkoe-poteplenie-v-evropejskoj-chasti-rossii.html	В Гидрометцентре исключили резкое потепление в европейской части России	В ближайшие дни резкого потепления в центре европейской части России ждать не приходится, сообщил РИА Новости научный руководитель Гидрометцентра Роман Вильфанд. По его словам, до конца недели июньская погода в центр точно не вернется. Немного потеплеет, но максимум на два градуса. "Резкого повышения температуры ждать неоткуда, воздушные массы с запада, северо-запада умеренно-прохладные, поэтому температура ниже нормы на пару градусов", - отметил Вильфанд.	other
https://dtf.ru/games/136154-vyshla-novaya-alfa-versiya-v3-microsoft-flight-simulator-v-kotoruyu-byl-dobavlen-boeing-747	Вышла новая альфа версия (V3) Microsoft Flight Simulator, в которую был добавлен Boeing 747	Также в обновлении присутствуют многочисленные улучшения и исправления. Выход закрытой бета-версии рассчитан на середину июля.	entertainment
https://fedpress.ru/news/77/society/2364374	Встречаем металлическую крысу: россиянам рассказали, какие блюда должны присутствовать на новогоднем столе	МОСКВА, 13 ноября, ФедералПресс. Эксперты рассказали, какие блюда должны быть на новогоднем столе, чтобы угодить белой металлической крысе. Специалисты рассказали, что крыса неприхотлива в еде, поэтому нет особой разницы, что готовить. Главное, чтобы стол был разнообразным. Однако рекомендуется в блюда добавлять сыр: это может быть запеченые картофель или мясо под сыром, а также салат. Эксперты советуют сделать сырную тарелку, куда можно нарезать различный сыр и использовать его как закуску. Также рекомендуется в качестве гарниров использовать чечевицу, гречку или рис. Сообщается, что хозяйка года любит эти крупы. Эксперты предупредили, что на новогодний стол не стоит ставить водку, самогон, коньяк и виски. Так, можно отдать предпочтение сладкому ликеру и шампанскому. Крыса не любит крепкие алкогольные напитки, сообщают специалисты. В качестве легкой закуски можно использовать сырные палочки или луковые кольца. Также сообщается, что хозяйка года обожает сладости. Поэтому рекомендуется сделать разнообразный стол, где будут конфеты, торты, пирожное, шоколад и пироги. В год Металлической Крысы рекомендуется накрыть стол белой скатертью. На стол можно поставить белые или желтые свечи. К столу необходимо пригласить и сам символ года – можно поставить в центр стола статуэтку крысы или посадить мягкую игрушку. Сообщается, что если потереть крысе ушки и загадать желания, то они непременно исполнятся. Об этом пишет New-year-party. Ранее россиянам рассказали, в чем встретить Новый год. Рекомендуется выбрать костюм или платье в белом, бежевом или стальном цветах. Фото: ФедералПресс / Дарья Сеймовская 	other
http://bigasia.ru/content/news/society/piton-doner-nabiraet-populyarnost-v-turtsii/	«Питон донер» набирает популярность в Турции	Это новое блюдо, которое придумал повар из Аданы Мехмет Таш. Он приготовил донер длиной 1,5 метра и поделился видео в соцсетях. После того, как сотни тысяч пользователей интернета прокомментировали «питон-донер», Мехмет зарегистрировал рецепт. Теперь он планирует удивлять своим блюдом туристов. Повар уверен, что «питон-донер» будет популярен не только в Адане, но и в других турецких провинциях. Также Таш планирует представить своё кулинарное изобретение на международном уровне.Напомним, «донер-кебаб» – турецкое блюдо, которое представляет собой мелко рубленое жареное мясо, завёрнутое в лепешку со свежими овощами и соусом.В некоторых странах, в том числе и в России, его называют «шаурма». В переводе с турецкого слово «донер» означает «вертеться», что указывает на способ приготовления мяса: куски нанизывают на вертикальный гриль и обжаривают.	entertainment
https://www.oreanda.ru/nauka_i_tehnika/ispytanie-po-evakuatsii-korablya-crew-dragon-proshlo-uspeshno/article1289873/	Испытание по эвакуации корабля Crew Dragon прошло успешно	Наука и техникаТехнические испытания, исследования и сертификацияИА «Ореанда-Новости». В среду, 13 ноября, проходило испытание по эвакуации корабля Crew Dragon. Информация об этом была опубликована в четверг в официальном сообществе компании SpaceX в сети Twitter.Сотрудники SpaceX и NASA ещё изучают данные о проведённом испытании. Первоначальный запуск системы стартовой эвакуации Crew Dragon прошёл успешно. Планируется начать подготовку корабля к показу возможностей в ходе полёта. Пробный запуск системы эвакуации пассажиров запланирован на декабрь 2019 года.В апреле 2019 года компания SpaceX уже проводила запуск корабля Crew Dragon, который закончился неудачно. В прошлый раз не сработал клапан гелиевой системы двигательной установки, в связи с чем произошёл взрыв. После происшествия во время испытания, компания модернизировала двигательную систему корабля. 	technology
http://t-l.ru/273464.html	Подготовку кадров для цифровой экономики региона обсудили на форуме ИНФОТЕХ	"Трансформацию системы подготовки кадров для цифровой экономики и обеспеченность отрасли квалифицированными специалистами обсудили участники панельной дискуссии ""Цифровой регион: задачи, ресурсы, кадры"", которая состоялась в рамках форума ИНФОТЕХ-2019 в тюменском технопарке. Участие в разговоре приняли представители бизнеса, высшего образования и органов власти. ""Не оспаривая дефицит IT-кадров, отмечу и другую проблему - это отсутствие специалистов, способных внедрять огромные цифровые платформы, трансформировать отрасль. Это основной вызов, - подчеркнула директор областного департамента информатизации Мария Рудзевич. - Программисту нужно ставить задачу, но людей, которые могут сделать это, посмотрев на отрасль системно, на региональном уровне точно не хватает"". Сложности с поиском сотрудников возникают и у бизнеса. Предприятия решают проблему, в том числе взращивая кадры в партнерстве с учебными заведениями, отметил гость тюменского форума, гендиректор компании ""1С"" Борис Нуралиев. ""Молодых людей нужно заинтересовывать, чтобы они понимали перспективность отрасли. О высоких зарплатах специалистов этого направления известно, важно еще и создавать для школьников и студентов первых курсов интересные задачи - сначала учебные, потом вовлекать в решение реальных, которые стоят перед регионом"", - сказал Борис Нуралиев. О том, как изменилась подготовка специалистов в тюменских вузах с наступлением цифровой эпохи, рассказали ректор Тюменского индустриального университета Вероника Ефремова и Тюменского государственного университета Валерий Фальков. Так, в ТюмГУ задались целью обеспечить как минимум базовый уровень знаний в области цифровой культуры. С начала учебного года 2019-2020 годов в вузе стартовал одноименный курс. Занятия ""Цифровой культуры"" посещают все учащиеся, независимо от специальности. Руководитель университета отметил рост интереса к компьютерным наукам и математике, о чем говорит увеличение числа студентов соответствующих направлений, однако обозначил иную сложность, которую испытывают российские вузы - с обеспеченностью квалифицированными преподавателями. ""Проблемы - с тем, кто будет учить студентов. В отрасли платят лучше, чем в университетах. Если средняя зарплата выпускника 2019 года, по данным Superjob, 78 тысяч рублей, зачем ему идти вуз. Кроме того, вузы живут своей логикой, к наличию степени, звания привязано многое. Для отрасли это значения не имеет, - сказал Валерий Фальков. - Думаю, что по отношению к этой отрасли должны быть свои мерки. Внутри вузов должны быть совершенно другие зарплаты и другие требования для найма персонала. Только в этом случае мы сможем привлечь лучших специалистов"". О сложностях, которые испытывают университеты, говорил и помощник полномочного представителя президента России в Уральском федеральном округе Евгений Гурарий. ""Вуз тратит много денег на подготовку студента и должен либо внедрять серьезную цифровую платформу для обучения, либо уходить в допообрзование, либо у нас останется набор федеральных вузов, которые будут только это образование давать. Это не очень хорошо. Согласен с тем, что говорилось про преподавателей - тех, кто преподает на высоком уровне, заберут ""с руками"" в IT. Вопрос и к IT-компаниям, коллеги же хотят получать уже готовых специалистов. Значит, нужно помогать, поддерживать преподавателей, формировать стипендии, работать не только с талантливыми студентами, но и с педагогами"", - сказал он. "	economy
https://organicwoman.ru/uroki-jogi/	Бесплатные уроки йоги в столичных парках 	Обучающие занятия для желающих будут проходить в пяти столичных парках всю осень и зиму. В парке «Ходынское поле» каждые выходные будут учить кундалини-йоге, а по вторникам и пятницам — хатха-йоге. По понедельникам и пятницам участников ждут занятия по облегченным вариантом классической йоги. Тренировки проходят в досуговом центре на центральной аллее, предварительная регистрация не требуется. В спортивном павильоне парка «Терлецкая дубрава» на главной площади можно практиковать йогу и дыхательные упражнения. Полное расписание занятий здесь. В парке «Митино» по понедельникам и средам обучат упражнениям крийя-йоги и гимнастике пранаяма. На занятия нужна предварительная регистрация. Граждан 55+ ждут на тренировки йоги в танцевальном зале Таганского парка и в административном здании сада имени Баумана по понедельникам и четвергам. С собой необходимо взять коврик для йоги. На занятиях особое внимание уделят плавному выполнению асан, технике дыхания и принципам правильного питания.   Источник   15 ноября 2019, 14:00 Базар старинных елочных игрушек пройдет в Музее Москвы 15 ноября 2019, 08:00 Игра «Добрый бизнес»: секреты социального предпринимательства в России 14 ноября 2019, 19:00 IKRA TALKS: тренды гастрономической индустрии, возможности развития личности и бизнеса 14 ноября 2019, 08:00 Семейный фотомарафон «Фотолайк-2020» пройдет в «Технограде» 13 ноября 2019, 19:00 Фестиваль психологической разгрузки на Трехгорной мануфактуре 	entertainment
https://klops.ru/news/2019-11-13/203557-eksperty-nazvali-samye-deshyovye-plyazhnye-napravleniya-dlya-otdyha-v-nachale-dekabrya	Эксперты назвали самые дешёвые пляжные направления для отдыха в начале декабря	Приобрести дешёвые туры в конце ноября — начале декабря можно в Турцию, Иорданию и на Гоа. До второй половины первого зимнего месяца цены на путёвки будут низкими, сообщает Ассоциация туроператоров России (АТОР).  Так, тур для двоих на восемь дней в Турцию можно купить за 48 тыс. рублей. Минимальная стоимость путешествия —31,5 тыс. Отдохнуть вдвоём на Гоа можно за 39 тысяч рублей— от такой суммы начинаются цены на путёвки в этом направлении. Средний чек при этом выше и составляет почти 95 тысяч рублей. Приобрести тур стоимостью до 50 тысяч рублей для двух человек на десять дней с вылетом в период с 29 ноября по 2 декабря можно в Иорданию. А восемь ночей в Бахрейне для двоих обойдутся примерно в 80 тысяч рублей. Минимальная стоимость десятидневного тура в Доминикану, Мексику, на Мальдивы или в Занзибар (Танзания) — от 100 до 150 тыс. рублей на двоих.  Об идеях и лайфхаках для бюджетного путешествия на Сицилию можно прочитать здесь. В гости к трёхногой горгоне: идеи и лайфхаки для бюджетного путешествия на СицилиюЧто посмотреть, где поесть и как добраться до итальянского острова 	entertainment
https://stavropolye.tv/news/127445	Оливковое масло из Крыма понравится россиянам	В Крыму налаживают производство оливкового масла. Для этого есть все условия — сочетание уникального климата и почвы. В эти дни на оливковой плантации в Форосе собирают урожай. По словам старшего научного сотрудника Никитского ботанического сада Сергея Цуки, первые два урожая уже переработали и приготовили масло — ароматное и терпкое. В следующем году собирать маслины будут уже не вручную, а с помощью техники. 	economy
https://www.the-village.ru/village/weekend/films/367317-ford-protiv-ferrari	«Форд против Феррари»: Игры разума и храбрость — в истории победы Ford в «24 часах Ле-Мана»	Ford v Ferrari Режиссер: Джеймс Мэнголд В ролях: Кристиан Бэйл, Мэтт Дэймон, Катрина Балф, Трэйси Леттс, Джон Бернтал В 1966 году представители Генри Форда-второго приезжают в итальянскую Модену на встречу с Энцо Феррари с гонором и унизительным контрактом по сотрудничеству. Продажи американских машин в последние годы падают и Ford решает принять участие (очевидно, с прицелом на победу) в «24 часах Ле-Мана» — престижнейшей гонке во Франции, где в последние годы доминируют Ferrari. Машина готова, но понятно, что в одночасье Ferrari не победить. Поэтому они предлагают терпящему финансовый крах Энцо выкупить его завод. Производство при финансовой поддержке американцев остается за итальянцами, но гоночную программу им придется свернуть, чтобы не мешать триумфу Ford. Энцо оскорблен и выкидывает нахрапистых гринго из своего офиса: Ferrari — великий автомобиль, а Ford в его понимании — детройтская консервная банка грубой сборки. Плюс переговоры с Ford Энцо использует для того, чтобы заключить более выгодный контракт с Fiat, который позволит ко всему прочему продолжить гонки. Напоследок патриарх гоночного автомобилестроения говорит представителям Ford: «Да, и передайте вашему начальнику, что он не Генри Форд. Он Генри Форд-второй». Форд от этих новостей звереет — и готов заплатить любые деньги за то, чтобы утереть итальянцу нос. Ответственным назначают Кэррола Шелби (Мэтт Деймон) — стального человека, первого американца, который победил в Ле-Мане, но из-за проблем со здоровьем променявший гоночный руль на гаечный ключ. Ему помогает превосходный пилот и механик, британец Кен Майлс (Кристиан Бэйл): вспыльчивый, бесстрашный и очень прагматичный в своем ремесле. Вместе Майлс и Шелби, оба, вообще-то, ветераны Второй Мировой, о чем нам пару раз сообщат, придумывают, как противостоять менеджерам из Ford (те чисто из принципа и личной неприязни вставляют им палки в колеса — Майлс кажется им слишком непрезентабельным), обмануть законы механики и придумать гоночную машину, от которой у остальных — и в том числе Энцо Феррари — пойдет дым из ушей. О фактической точности «Форда против Феррари» лучше читать на спортивных сайтах — автор этой рецензии не получила даже обычные водительские права. Что не мешает смотреть «Форд против Феррари» просто как фильм — понятно, что его сняли не только для фанатов гонок. Джеймс Мэнголд («Переступить черту» и «Россомаха») снимает гимн конкуренции — американской идее высшей справделивости, где уязвленное самолюбие, нужда и страх за репутацию двигают человека к невозможному. Мэнголд строит историю на маскулинной харизме Дэймона и Бэйла, в которых основательности больше, чем авантюризма. Дэймон — стабильный мужик в возрасте, американец из глубинки, которому надо расплатиться с долгами — всегда смотрит на два шага вперед, но не боится рисков. Бэйл — дерзкий герой каких уже не делают, британец с жутким характером и акцентом, готовый разбить багажник кувалдой, чтобы туда поместился прямоугольный чемоданчик, необходимый по регламенту. Несмотря на все скоростные сцены, «Форд против Феррари» — кино неторопливое, потому что его предмет — упрямство и настойчивость. Главная интрига по сути — насколько энтузиастов готовы прогнуться, чтобы реализовать собственные амбиции. Защитить себя, отстоять мнение в переговорах, заработать достаточно, чтобы прокормить семью, долго продумывать то, во что никто не верит — большинство сцен фильма именно об этом. По ритму и вниманию к деталям производственного процесса «Форд против Феррари» приближается к «Человеку на Луне» — мечтатели против инерции — но из-за специфики предмета получается энергичнее и ярче, и это еще просто и потому, что Дэймон и Бэйл вскладчину — это не одинокий Гослинг на луне. В итоге получилось шумное, с мужским характером (как сейчас снимать не принято), но совсем не дикое кино о настоящих героях на настоящей работе — открытка памяти папе мечты. Обложка: «Двадцатый Век Фокс СНГ» 	entertainment
