INPUT:url	INPUT:title	INPUT:text	GOLDEN:res
https://nevnov.ru/740585-rossiiskie-khokkeistki-pobedili-finlyandiyu-v-turnire-pyati-nacii	Российские хоккеистки победили Финляндию в «Турнире пяти наций»	Соревнования по хоккею среди женщин проходят в Дмитрове. Сборная России в первый день разгромила Финляндию со счетом 3:2. Российская женская сборная по хоккею выиграла в первый день «Турнира пяти наций». Россияне играли с Финляндией в Дмитрове. Об этом сообщил Телеканал 360. Счет открыли российские спортсменки. Фануза Кадирова забила в ворота команды соперников первую шайбу. В последнем периоде счет стал равным — 2:2. В овертайме россиянке не подпускали соперников к своим воротам. Однако, кульминации не состоялось и в овертайме, поставить точку в матче смогли лишь буллиты. Женская сборная России вырвала победу у Финляндии. Финальный счет игры — 3:2. Все игры турнира пройдут на ледовой арене Дмитрова. Соревнования продлятся до 10 ноября. #спорт#хоккей#женская сборная России#турнир пяти наций 	sports
https://korrespondent.net/world/4160630-na-vyborakh-v-belarusy-ne-budet-nabluidatelei-evroparlamenta	На выборах в Беларуси не будет наблюдателей Европарламента	 Европейский парламент не будет наблюдать за парламентскими выборами в Беларуси. Об этом сказано в официальном заявлении Европарламента, опубликованном в четверг, 14 ноября. В заявлении отмечается, что ни один из депутатов не был уполномочен наблюдать или комментировать выборы в Беларуси от имени всего Европарламента. Таким образом, если один из евродепутатов решит наблюдать за избирательным процессом, он будет делать это в своем личном качестве и ни при каких обстоятельствах ``не будет представлять точку зрения или позицию Европейского парламента``. Выборы в парламент Беларуси пройдут 17 ноября. По данным государственного агентства БелТА, на выборах аккредитованы более тысячи иностранных наблюдателей, в том числе от СНГ, ОБСЕ, ПАСЕ и Шанхайской организации сотрудничества. Источник: Русская служба DW 	society
https://www.bfm.ru/news/429651	Представитель Эрдогана: Турция не отступит в вопросе покупки С-400	Ибрагим Калын также сообщил, что Анкара и Вашингтон приступили к работе по созданию совместного механизма для выявления влияния С-400 на истребители пятого поколения F-35 Турция не откажется от приобретения российских зенитных ракетных систем (ЗРС) С-400. Об этом сообщил в пятницу официальный представитель президента Турции Ибрагим Калын в эфире телеканала TRT, передает ТАСС. «Турция не отступит в вопросе с С-400, системы будут введены в строй», — подчеркнул он. Кроме того, представитель Эрдогана сообщил, что Анкара и Вашингтон «приступили к работе по созданию совместного механизма для выявления влияния С-400 на [истребители пятого поколения] F-35». Однако Калын не уточнил, что именно входит в это понятие и чем будут заниматься специалисты двух стран. 	society
https://www.interfax.ru/business/684387	Боливия объявила венесуэльских дипломатов персонами нон грата	Новые боливийские власти намерены пересмотреть отношения с Кубой и Венесуэлой и выйти из региональных объединений Москва. 15 ноября. INTERFAX.RU - Глава боливийского МИД Карен Лонгарик заявила, что нынешние боливийские власти серьезно пересматривают отношения с Венесуэлой и Кубой. В частности, она объявила, что ``всему венесуэльскому дипломатическому корпусу дано время, чтобы покинуть страну``. Лонгарик отметила, что в последние дни прекращены полномочия 80% дипломатов, назначенных в период нахождения у власти экс-президента страны Эво Моралеса. По ее словам, Боливия выходит из регионального объединения АЛБА (Боливарианский альянс для народов нашей Америки). ``Мы уже не являемся частью соглашения АЛБА. Мы думаем о выходе из соглашения УНАСУР (Союз южноамериканских наций)``. - сказала она. Лонгарик также сообщила, что власти Кубы решили вернуть на родину 725 медиков и преподавателей, которые работали в Боливии. ``Я провела длительную беседу с главой МИД Кубы Бруно Родригесом. Состоялся уважительный и, если хотите, дружеский разговор. С пятницы они (кубинцы) начнут выводить 725 граждан Кубы, которые оказывают содействие в различных областях``, - сказала она журналистам по итогам беседы. ``Я считаю, что этот вывод уместен и необходим, я полагаю, что это также позволит поддержать уважительные отношения, которые всегда существовали между Кубой и Боливией``, - добавила она. О решении отозвать кубинских сотрудников из Боливии было объявлено вскоре после того, как в городе Эль-Альто - предместье административной столицы страны Ла-Паса - группа местных жителей передала полиции трех граждан Кубы, в автомобиле которых был обнаружен чемодан с 90 тыс. боливиано наличными ($13 тыс.). Согласно данным боливийских властей, эти деньги были предназначены для финансирования движений, поддерживающих экс-президента страны Эво Моралеса. Моралес, а затем и все высшее руководство Боливии объявили об отставке 10 ноября после 19 дней протестов в стране из-за прошедших в октябре президентских выборов. После отставки Моралеса, вице-президента Альваро Гарсии, председателя сената (верхней палаты парламента) Адрианы Сальватьерры и председателя палаты депутатов (нижней палаты парламента) Виктора Борды Аньес осталась первой в очереди из тех, кто мог взять мандат на руководство государством. В ночь на 13 ноября по московскому времени Аньес приняла полномочия временного главы боливийского государства. Теперь в обязанность Аньес входит объявление досрочных президентских и всеобщих выборов, а также формирование временных органов власти. Выборы должны пройти в 90-дневный срок. Моралес, которому Мексика предоставила убежище, назвал приведение к власти Аньес утверждением государственного переворота. Сама Аньес заявила, что Моралеса следует привлечь к суду, если он вернется в страну. ``Он должен предстать перед судом, так как Эво Моралес трусливо бежал из страны. Он знает, что должен держать ответ перед судебной системой нашей страны``, - сказала Аньес телеканалу BBC. ``Он нарушил все процедуры предоставления убежища, открыто участвуя в политике, что не разрешено тому, кому предоставляют убежище``, - добавила Аньес. 	society
http://www.i-gazeta.com/news/region102/43792.html	В Башкирии подорожала гречка	Аналитики Башстата изучили цены на основные продукты питания. По данным ведомства, на большинство продовольственных товаров цены изменились незначительно. Однако цены на некоторые продукты за неделю цены скакнули сильно, так, гречневая крупа (ядрица) подорожала на 9,4 процента. Сейчас килограмм этого продукта стоит в среднем 50,82 рубля. Далее в списке подорожавших продуктов — капуста — цена на килограмм поднялась на 3,5 процента (17,34 рубля) и огурцы — также на 3,5 процента (71,69 рубля). Ряд продуктов за неделю, наоборот, подешевели — вермишель на 1,4 процента (50,96 рубля за килограмм), соль на 0,7 процента (10 рублей за килограмм) и картофель на 0,4 процента (16 рублей за килограмм). 	society
https://news-r.ru/news/culture/381417/	«Главное не разжиреть»: Филипп Киркоров сел на жесткую диету	Король популярной музыки обеспокоен стоим внешним видом в преддверии новогодних «огоньков» Москва, 8 ноября. Жизнь артистов, впрочем, как и всех публичных людей, нелегка: когда хочется уединиться и отдохнуть, обязательно найдется кто-то назойливый, особенно из фанатов. И фигуру нужно постоянно держать в тонусе. И в то время, когда у россиян новогодние каникулы, сопровождающиеся бесконечными застольями, артистам приходится работать, да еще и за талией следить. Вот и поп-король Филипп Киркоров серьезно озаботился своей фигурой, пишут СИ. Певец признался, что к новогодним огонькам готовится уже сейчас и что боится «разожраться». Поэтому Филипп Киркоров объявил, что сел на жесткую диету, чтобы на выступлениях блистать и быть безупречным. При этом артист признался, что лучший диетолог для него – он сам, поскольку без чьего-либо руководства легко определяет, что ему стоит съесть, а от чего лучше отказаться. И свои попытки «зашить рот» он сопровождает занятиями спортом, хотя откровенно говорит, что фитнес-тренеру приходится с ним нелегко. - Сейчас я на диете. Поэтому рассуждать на тему питания не хочу, - сказал певец Филипп Киркоров. Он мотивировал отказ от темы питания, чтобы не думать о еде и как следствие – не сорваться. Тем более впереди новогодние «огоньки». - Надо держать себя в форме! Артист должен быть красивым! — заявил поп-король. Ранее «Регион online» сообщал, что на концерте в Армавире Филиппу Киркорову померещилось 200 тысяч человек. Он был приглашенной звездой на Дне города. Читайте нас в  News 	other
https://www.interfax.ru/russia/683428	В Ивановской области обнаружили колбасу с вирусом африканской чумы свиней	Москва. 8 ноября. INTERFAX.RU - Геном вируса африканской чумы свиней (АЧС) обнаружен в колбасе, привезенной в Ивановскую область из Калужской области, сообщает управление Россельхознадзора по Костромской и Ивановской областям. Геном вируса обнаружен в пробе вареной колбасы ``Ермолинская``, произведенная АО ``Итера`` в Калужской области. Где именно были отобраны образцы, ведомство не уточняет. Сообщается, что информация об обнаружении генома вируса АЧС в колбасе направлена для принятия мер в Службу ветеринарии Ивановской области и в управления Россельхознадзора по Калужской, Ярославской, Владимировской, Нижегородской областям и республике Марий Эл. Ранее геном АЧС был выявлен в партии вареной колбасы ``Бутербродная``, завезенной в Челябинск и произведенной АО ``Итера``. Как сообщалось, ДНК вируса АЧС была выделена 10 октября при лабораторном исследовании вареной колбасы ``Бутербродная``, образец которой был отобран на складе колбасного цеха АО ``Итера`` в Калужской области. В связи с этим предприятие приостановило производство для пресечения распространения АЧС. На предприятии была уничтожена готовая продукция и сырье, из которого она была изготовлена, предприняты другие меры. Ветспециалисты провели дезинфекцию холодильных камер, производственных цехов и помещений, складских помещений, технологического оборудования, автотранспорта. После этого 17 октября комбинат возобновил работу в штатном режиме. До этого последний раз вспышка АЧС была зарегистрирована в Калужской области в 2016 году. Ранее Россельхознадзор сообщал, что в августе АЧС была зафиксирована в восьми регионах РФ. Причем очаги вируса в равной степени были обнаружены как в дикой природе, так и среди домашних свиней. По данным аналитической системы ``СПАРК-Интерфакс``, АО ``Итера`` зарегистрировано в 2007 году, принадлежит Илье Александрову. По итогам 2018 года выручка АО составила 8,3 млрд рублей, чистая прибыль - 1,3 млрд рублей. 	society
https://novorosinform.org/794397	ДНР уведомила ОБСЕ о готовности к разведению сил в Петровском	Представители ДНР передали Специальной мониторинговой миссии ОБСЕ информацию о подготовке к разведению сил в районе Петровского, которое запланировано на 4 ноября.  Об этом журналистам сообщила полпред ДНР на переговорах Контактной группы, министр иностранных дел Республики Наталья Никонорова. Никанорова отметила, что во время передачи данных сотрудники ОБСЕ устно уведомили представителей ДНР о том, что Киев может перенести дату мероприятий. «Исходя из ответных действий или бездействия украинской стороны, 4 ноября станет очевидным авторитет президента Украины как верховного главнокомандующего, которому должны подчиняться вооруженные формирования его страны», – подчеркнула Никонорова, заверив в готовности Донецка к выполнению взятых на себя обязательств. Сегодня сообщалось, что «Нацкорпус»* для срыва разведения сил планирует обстрелять позиции ВСУ с беспилотников. Ранее стало известно, что комитет Рады по нацбезопасности рассмотрит 5 ноября вопрос разведения сил в Золотом. Накануне Штаб ВСУ рапортовал о завершении отвода войск в Золотом. Напомним, вчера ОБСЕ сообщила о завершении Киевом разведения сил у Золотого. Также вчера сообщалось, что большинство вооруженных нацистов покинули поселок Золотое в Донбассе. 	society
https://footballhd.ru/allnews/spanianews/286230-barselona-namerena-usilitsya-havbekom-dinamo-zagreb.html	«Барселона» намерена усилиться хавбеком «Динамо Загреб»	По информации Mundo Deportivo, хавбек «Динамо Загреб» Дани Ольмо попал в сферу интересов «Барселоны», воспитанником которой он является. «Сине-гранатовые» намерены зимой усилиться 21-летним испанцем, заменив им Усмана Дембеле, который уже исчерпал чашу терпения руководства клуба. Напомним, что на Ольмо также претендуют «Тоттенхэм», «Атлетико Мадрид», «Манчестер Сити», «Милан» и «Рома». В текущем сезоне на счету испанца 2 гола в 6 матчах чемпионата Хорватии. 	sports
https://telegraf.com.ua/tehnologii/5233608-na-ofitsialnom-sayte-samsung-zasvetilsya-galaxy-a51.html	На официальном сайте Samsung ``засветился`` Galaxy A51	Компания Samsung готовится к анонсу смартфона Galaxy A51. Недавно инсайдер OnLeaks раскрыл внешний вид новинки, а сейчас аппарат заметили на официальном сайте производителя. Что известно Смартфон с номером модели SM-A515F/DSM появился на странице техподдержки Samsung. Это значит, что его анонс уже близко. Можно предположить, что новинку покажут в этом или в начале следующего месяца. По слухам, презентация устройства пройдёт в Индии. Напомним, Galaxy A51 станет преемником Galaxy A50. Аппарат получит 6.5-дюймовый Super AMOLED-экран c вырезом по центру для селфи-камеры, как у фаблета Galaxy Note 10. Ещё ему приписывают подэкранный сканер, фирменный восьмиядерный процессор Exynos 9611 в паре с 4 ГБ ОЗУ, последнюю версию ОС Android 10, аккумулятор на 4000 мАч, а также основную камеру с четырьмя сенсорами и главным модулем на 48 Мп. 	technology
https://rusnext.ru/news/1573876090?utm_source=rss	США потребовали ликвидировать ЛНР и ДНР перед выборами на Донбассе	Представители миссии США при ОБСЕ заявили, что органы власти ЛНР и ДНР должны быть ликвидированы, потому что «представляют угрозу мирным усилиям на востоке Украины». Об этом сообщается в заявлении, опубликованном на официальном сайте миссии. Согласно заявлению политического советника США при ОБСЕ Грегори Макриса, 11 ноября исполнился ровно год со дня выборов, проведенных в Народных Республиках Донбасса. Напомним, 25 октября ЦИК Украины заявил о невозможности выборов на Донбассе. 	society
http://ysia.ru/v-poselke-ajhal-ubit-muzhchina-pravoohranitelnye-organy-ishhut-vinovnyh/	В поселке Айхал убит мужчина, правоохранительные органы ищут виновных	Сегодня в поселке Айхал Мирнинского района произошел конфликт, в ходе которого был убит мужчина. Как сообщили ЯСИА в пресс-службе МВД, в настоящий момент проводятся оперативно-розыскные мероприятия. «По факту происшествия в поселке Айхал по тревоге был поднят весь личный состав отделения полиции, выставлены посты перекрытия. В настоящий момент проводятся оперативно-розыскные мероприятия, направленные на установление и задержание всех участников конфликта», — отметили в пресс-службе силового ведомства. По предварительным данным, есть жертва и пострадавшие. Старший помощник руководителя Следственного управления Следкома России по Якутии по взаимодействию со СМИ Надежда Дворецкая сообщила, что на место происшествия выехали следователи. 	society
https://www.footboom.com/ukrainian/u-21/1573941812-molodezhnaya-sbornaya-ukrainy-na-match-s-azerbajdzhanom-dobiralas-11-chasov.html	Молодежная сборная Украины на матч с Азербайджаном добиралась 11 часов	Молодежная сборная Украины проделала непростой путь на товарищеский матч с Азербайджаном (U-21). На следующий день после отборочного матча Евро-2021 (U-21) с Данией (2:3) в молодежная сборная Украины отправилась в Баку, где команда Руслана Ротаня проведет спарринг с молодежной сборной Азербайджана. Путь из Львова в Баку занял 11 часов, информирует пресс-служба УАФ. 18 ноября команда Ротаня посвятит восстановлению. Также сообщается, что в товарищеском поединке с Азербайджаном не примут участия Евгений Чеберко, Ефим Конопля и Георгий Цитаишвили, которые пополнили лазарет и остались в Украине. 	sports
https://www.euro-football.ru/article/1003096931/1004276167_manchini_priyatno_pobit_rekord_legendarnogo_pocco	Манчини: «Приятно побить рекорд легендарного Поццо»	Наставник сборной Италии Роберто Манчини прокомментировал победу над командой Боснии и Герцеговины (3:0) в отборочном цикле чемпионата Европы-2020. «Мне очень приятно побить рекорд легендарного Витторио Поццо. Все команда счастлива. Это было отличное выступление. Мы знали, что будет непросто, поскольку Босния и Герцеговина хорошая команда, сильная, с техничными исполнителями», - приводит слова Манчини Football-Italia. «Скуадра адзурра» одержала 10 побед подряд, установив новый рекорд. Предыдущее достижение (9 побед) было достигнуто в 1938 году под руководством Витторио Поццо. Источник: Евро-Футбол.Ру 	sports
http://vchaspik.ua/region/470213-kak-vsegda-cherez-odno-mesto-zhiteli-severodonecka-shokirovany-kachestvom-novoy	``Как всегда, через одно место!``: Жители Северодонецка шокированы качеством ``новой`` велодорожки	Власти Северодонецка анонсировали торжественное открытие первой в городе велодорожки. Местные жители решили протестировать новый городской объект и были шокированы увиденным. Северодонецкий городской совет анонсировал торжественное открытие первой в городе велодорожки, которое состоится 16 ноября. Однако, еще до открытия северодончане были, мягко говоря, шокированы увиденным, сообщает Час Пик. ``Северодонецк должен быть европейским городом. Приходите со своими двухколеснимы друзьями - будете первыми пользователями велодорожки, которая проложена по обе стороны улицы Новикова от улицы Курчатова до проспекта Космонавтов. В программе открытия - показательные выступления от велоекстремалив, пробный заезд для граждан. Принимает участие руководство города. Приходите!``, - говорится в сообщении Северодонецкого горсовета. Местные жители публикуют в сети фото и видео этой велодорожки. Увиденное горожане активно комментируют, негативно отзываясь о работе городской власти. Многие пользователи не скрывают свое негодование. ``Посмотрела, потеряла дар речи! Какой ужас!!!``, ``Как всегда, через одно место!!!``, ``Позорище!!! Слов нет, одни выражения.... Европейське місто... так нам і до европейского села з вашою доріжкою ще дуже далеко!``, ``И главное - им совершенно не стыдно открывать это , прости Господи - ``достижение``!!!!``, ``Получается мы, жители города, по их мнению лучшего не заслуживаем. Очень печально``, - пишкут в комментариях. 	society
https://youtube.d3.ru/poezdka-v-niu-iork-1876704/	Поездка в Нью–Йорк	Поездка в Нью–Йорк 	not_news
https://newvz.ru/info/169286.html	Крымский мост не принес прибыли Аркадию Ротенбергу	В декабре откроется железнодорожное движение по Крымскому мосту. Мост строился четыре года, государство выделило на него более 300 млрд рублей, а ответственным сделало компании друга президента Аркадия Ротенберга. Прибыли от проекта можно не ждать, но отсутствие убытков — само по себе большая удача строительного бизнеса Ротенберга, пишет Forbes. Детали Деньги. Еще в 2015 году, почти сразу после начала строительства, Ротенберг объявил, что это его «заключительный проект» и что он взялся за него «не с целью зарабатывания денег». Компания это четко ощутила: к концу стройки, в 2018 году, «Мостотрест» получил самую низкую с момента выхода на IPO в 2010 году чистую прибыль — 1,7 млрд рублей при выручке 206 млрд рублей — и отказался платить дивиденды. Портфель заказов рухнул в полтора раза, до 275 млрд рублей. Руководитель «Мостотреста» Владимир Власов признал, что строительство моста принесет компании нулевую прибыль. С учетом особенностей финансирования таких проектов и его реальной сложности это отличный результат, говорят участники рынка. Что дальше. Отсутствие заработка на имиджевом проекте государственного значения Ротенберг сможет компенсировать другими госзаказами. В этом году «Стройпроектхолдинг» Ротенберга и ВЭБ договорились создать крупнейшего игрока на рынке инфраструктурного строительства (объемы работ такого СП оценивались в десятки триллионов рублей). Также «Мостотрест» может получить господряды на строительство моста через Волгу (оценивается в 130–140 млрд рублей) и трассы Джубга—Сочи (около 1 трлн рублей). Контекст. Аркадия Ротенберга называют «королем госзаказа»: согласно одноименному рейтингу Forbes, в 2018 году он занял в нем 3-е место с суммой господрядов в 88,1 млрд рублей. Его компания «Стройгазмонтаж» в 2014 году стала крупнейшим подрядчиком «Газпрома» с выручкой 225 млрд рублей. Всего за 2014–2018 годы выручка «Стройгазмонтажа» составила 1,5 трлн рублей. О том, как «Стройгазмонтаж» сумел стать крупнейшим подрядчиком «Газпрома», мы подробно рассказывали здесь. Недавно Ротенберг продал эту компанию. По данным «Ведомостей», покупатель — «Газстройпром», дочерняя структура «Газпрома», сумма сделки — 75 млрд рублей. Ротенберг с детства знаком с Владимиром Путиным, был его спарринг-партнером по дзюдо в одной из секций в Ленинграде. Возможно, именно поэтому он с легкостью берется за госзаказы с ограниченным финансированием, серьезной отчетностью и ответственностью. Напомним, что когда строительством объектов Сочинской олимпиады занимался не друг Владимира Путина Ахмед Билалов, у президента к его работе возникли вопросы, из-за чего предпринимателю пришлось бежать из страны. Подробнее об этой истории вы можете прочитать здесь.  Лада Шамардина «THE BELL» 	economy
https://ria56.ru/posts/shkolniki-orenburzhya-pogruzilis-v-mir-informatiki.htm	Школьники Оренбуржья погрузились в «Мир информатики»	30 оренбургских школьников стали участниками профильной смены «Мир информатики». Смену организовали в детском центре «Город детства». Участниками стали победители и призеры ежегодного областного командного конкурса по информатике «Информашка». Ребята приехали из 8 муниципалитетов области. Чтобы расширить свои знания дети занимались с педагогами профильной школы информатики из областного дворца творчества им. Поляничко. Занятия проходили по теории решения изобретательских задач и шахматам. Школьники в формате круглого стола пообщались с преподавателями Оренбургского госуниверситета – заведующим кафедрой геометрии и компьютерных наук Александром Шухманом и доцентом кафедры Эльвирой Морковиной. 	science
https://fedpress.ru/news/78/society/2365138	Урок памяти для школьников Петергофа провел финалист конкурса «Лидеры России»	САНКТ-ПЕТЕРБУРГ, 13 ноября, ФедералПресс. Ученикам Петергофской школы № 319 провели уроки памяти и мужества. Проект организовали финалист «Лидеров России» Борис Изюмов и Военно-исторический клуб СПбПУ «Наш Политех». «Лидер России» Борис Изюмов провел необычный урок для учеников Петергофской школы № 319. Занятие посвятили истории Великой Отечественной войны и боевой славе героев. Также школьникам рассказали о военной форме, познакомили с образцами вооружения и предметами быта тех годов. Изюмов еще во время участия в конкурсе «Лидеры России» запустил проект «Боевая слава». Сейчас встречи со школьниками в рамках проекта молодой человек проводит регулярно. Ребята на уроках знакомятся с историями, составленными по фронтовым письмам солдат. Школьников также учат искать данные в интернет-архивах. Примером для Бориса Изюмова стал путь его деда Захара Березко. Он надеется, что семейная история вдохновит школьников на изучение боевого пути своих предков. Урок высоко оценила и директор школы, полуфиналист «Лидеров России» Наталья Шкорина. Она отметила, что каждой российской семье важна память о погибших на войне родных. По словам Шкориной, проект Бориса Изюмова помогает восстановить отечественную историю и воспоминания о предках. Борис Изюмов поблагодарил директора за возможность встретиться с ребятами. В планах – интенсивные курсы для учащихся старших классов. Там ребята будут самостоятельно изучать архивы и привязывать послания солдат к карте военных действий. Фото: пресс-служба АНО «Россия – страна возможностей» 	society
https://glavnoe.ua/news/n357008384-v-izraile-bojcov-elitnoj-brigady-otpravjat-v-tjurmu-za-draku-s-grazhdanskimi-(video)	В Израиле бойцов элитной бригады отправят в тюрьму за драку с гражданскими (видео)	Трое военнослужащих боевой пехотной бригады ``Кфир`` подписали в четверг, 7 ноября, сделку с военной прокуратурой, в рамках которой признали себя виновными в нападении на бедуинов. Если соглашение будет утверждено судом, то наказание составит полтора месяца тюремного заключения. Напомним, что 23 октября 2019 года стало известно о задержании 14 бойцов ``Кфир`` по подозрению в драке с бедуинами на автозаправочной станции на перекрестке Двир. Потасовка была снята камерой видеонаблюдения. Военнослужащим инкриминировали нападение, совершенное группой лиц, угрозы и незаконное использование табельного оружия, пишут Вести. Родители и родственники нескольких бойцов направили коллективное письмо начальнику генерального штаба Авиву Кохави с просьбой об освобождении. Они подчеркнули, что драка была спровоцирована бедуинами. Адвокат Итамар Бен-Гвир (глава партии Оцма йегудит), представляющий интересы взводного сержанта (одного из подозреваемых), в интервью студии Ynet заявил, что военнослужащие действовали в полном соответствии с правилами поведения, предусмотренными на случай возникновения угрозы жизни. Адвокат пояснил, что бедуин угрожал зарезать, всячески провоцировал и призывал военнослужащих ``доказать, что они мужчины``. Бен-Гвир уверен, что угроза нападения с применением холодного оружия не была пустым сотрясанием воздуха, поэтому военнослужащие защищались, как их и учат в армии. В свою очередь, Джуан аль-Зиадна, работник заправки, в интервью студии Ynet утверждал, что его избили военнослужащие, а также оскорбляли, унижая его национальное достоинства. По его словам, он находился в магазине при заправке, когда услышал шум снаружи. Джоан говорит, что солдаты били бедуинов прикладами. Он попытался разнять, но тоже подвергся нападению. Напомним, что в числе прочего бригада ``Кфир`` известна тем, что в ней служил Эльор Азария, осужденный в 2017 году по обвинению в убийстве нейтрализованного террориста. Девиз бригады: ``Воевать. Побеждать. Оставаться людьми``. 	society
